base_ticket_component,basis,book_difference_from_daily_accounts,completed,difference,difference_FULL,difference_HALF,difference_QUARTER,difference_from_open_obligations,difference_from_r4_losers,difference_from_r4_winners,footnote,identity_residual,momentum_component,panel,period,quantity_convention,r4_total,r5_total,reconciliation_residual,rounding_residual,sizing_neutral_hit_rate,sizing_neutral_mean_price_return,tickets,tickets_with_negative_difference,tickets_with_positive_difference,top3_tickets_share_of_abs_difference
-2321.974312,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,202.827806,-470.24805,406.967795,266.108061,0.0,1730.230245,-1527.402439,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,2536.825986,LEGACY_FILL_QTY,2025-11,LEGACY_FILL_QTY,-3783.112645,-3580.28484,,-12.023869,0.28125,-0.02812,32,12,20,0.330972
-5733.159969,SIGNAL_MONTH_EVENTUAL_COMPLETED,,40,-2208.296201,-2749.033541,923.03158,-382.29424,0.0,-1483.41405,-724.882151,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,3547.564786,LEGACY_FILL_QTY,2025-12,LEGACY_FILL_QTY,-9315.748691,-11524.044892,,-22.701017,0.325,-0.03496,40,19,21,0.303287
10867.593392,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,5313.465573,6001.204904,12.476307,-700.215638,0.0,1647.369075,3666.096498,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-5566.887781,LEGACY_FILL_QTY,2026-01,LEGACY_FILL_QTY,17718.878593,23032.344166,,12.759962,0.65625,0.138617,32,17,15,0.502281
-2116.966701,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,-3837.096746,-3421.01325,-304.203395,-111.880101,0.0,-3537.772556,-299.32419,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-1720.878137,LEGACY_FILL_QTY,2026-02,LEGACY_FILL_QTY,-3452.789497,-7289.886243,,0.748093,0.53125,-0.015024,32,18,14,0.656781
8681.05224,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,3224.259156,4689.240605,-1685.722045,220.740596,0.0,691.391026,2532.86813,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-5479.878707,LEGACY_FILL_QTY,2026-03,LEGACY_FILL_QTY,14170.821557,17395.080713,,23.085622,0.46875,0.080198,32,16,16,0.621147
1262.112515,SIGNAL_MONTH_EVENTUAL_COMPLETED,,40,217.50853,2560.70614,-3047.14563,703.94802,0.0,78.004465,139.504065,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-1024.781985,LEGACY_FILL_QTY,2026-04,LEGACY_FILL_QTY,2089.693431,2307.201961,,-19.822001,0.475,-0.021799,40,19,21,0.477329
5465.021762,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,3367.761844,3721.942437,14.659365,-368.839957,0.0,1478.533268,1889.228577,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-2112.555348,LEGACY_FILL_QTY,2026-05,LEGACY_FILL_QTY,8898.959373,12266.721218,,15.295431,0.65625,0.070231,32,17,15,0.328422
19635.322319,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,11512.4558,12160.919921,124.176514,-772.640635,0.0,254.60237,11257.85343,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-8083.565792,LEGACY_FILL_QTY,2026-06,LEGACY_FILL_QTY,32028.392475,43540.848275,,-39.300728,0.84375,0.234066,32,13,19,0.367315
5884.630234,SIGNAL_MONTH_EVENTUAL_COMPLETED,,40,-1424.693063,162.55829,-501.001475,-1086.249878,0.0,-365.34824,-1059.344823,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-7342.983895,LEGACY_FILL_QTY,2026-07,LEGACY_FILL_QTY,9574.53804,8149.844977,,33.660597,0.65,0.078048,40,24,16,0.336473
10167.919166,SIGNAL_MONTH_EVENTUAL_COMPLETED,,32,-1625.896185,1229.15879,-2284.73516,-570.319815,0.0,-715.704795,-910.19139,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-11779.929929,LEGACY_FILL_QTY,2026-08,LEGACY_FILL_QTY,16608.721645,14982.82546,,-13.885423,0.53125,0.121144,32,20,12,0.463359
69952.597763,ALL_EVENTUAL_COMPLETED,,415,14901.74544,28005.134726,-9101.223222,-4002.166064,0.0,2346.955331,12554.790109,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-55010.301151,LEGACY_FILL_QTY,ALL,LEGACY_FILL_QTY,114190.849627,129092.595067,,-40.551172,0.556627,0.065855,416,211,204,0.068229
1744.133106,CALENDAR_MONTH_MARKED_ACCOUNT,878.381878,,878.381878,442.25616,-170.272255,606.397973,0.0,1120.628718,-242.24684,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-877.203457,LEGACY_FILL_QTY,2025-09,LEGACY_FILL_QTY,2854.385666,3732.767545,-0.0,11.452229,,,32,11,21,0.335305
10147.210047,CALENDAR_MONTH_MARKED_ACCOUNT,-2309.830268,,-2309.830268,960.86497,-1914.901238,-1355.794,-29.86815,843.254189,-3123.216307,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-12432.275484,LEGACY_FILL_QTY,2025-10,LEGACY_FILL_QTY,16574.556677,14264.726409,-0.0,-24.764831,,,56,31,25,0.269481
6992.780876,CALENDAR_MONTH_MARKED_ACCOUNT,830.918525,,830.918525,2251.9667,-1209.78874,-211.259435,0.0,1333.17105,-502.252525,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-6141.265188,LEGACY_FILL_QTY,2025-11,LEGACY_FILL_QTY,11413.147738,12244.066263,0.0,-20.597163,,,48,25,23,0.378855
-5097.245539,CALENDAR_MONTH_MARKED_ACCOUNT,-2503.653259,,-2503.653259,-2809.957755,973.65117,-667.346674,0.0,-884.822615,-1618.830644,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,2601.078678,LEGACY_FILL_QTY,2025-12,LEGACY_FILL_QTY,-8288.745975,-10792.399235,0.0,-7.486398,,,48,25,23,0.240958
3981.553816,CALENDAR_MONTH_MARKED_ACCOUNT,6079.115208,,6079.115208,5121.085218,1122.305798,-164.275808,0.0,1811.40631,4267.708897,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,2100.655757,LEGACY_FILL_QTY,2026-01,LEGACY_FILL_QTY,6506.841161,12585.956369,-0.0,-3.094365,,,56,27,29,0.329638
1516.20195,CALENDAR_MONTH_MARKED_ACCOUNT,-3444.20742,,-3444.20742,-2458.45467,-540.104685,-445.648065,0.0,-3556.93124,112.72382,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-4968.218108,LEGACY_FILL_QTY,2026-02,LEGACY_FILL_QTY,2456.20961,-987.99781,0.0,7.808738,,,48,26,22,0.549814
7906.503699,CALENDAR_MONTH_MARKED_ACCOUNT,3826.64453,,3826.64453,4756.885235,-1310.395545,380.15484,0.0,1049.999,2776.64553,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-4090.628595,LEGACY_FILL_QTY,2026-03,LEGACY_FILL_QTY,12907.61575,16734.26028,0.0,10.769426,,,48,25,23,0.564223
-64.2585,CALENDAR_MONTH_MARKED_ACCOUNT,882.426795,,882.426795,977.6664,-817.95731,722.717705,0.0,1620.677065,-738.25027,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,960.738605,LEGACY_FILL_QTY,2026-04,LEGACY_FILL_QTY,-62.619099,819.807696,-0.0,-14.05331,,,56,26,30,0.377984
4237.314611,CALENDAR_MONTH_MARKED_ACCOUNT,1889.350617,,1889.350617,4273.59337,-2352.463295,-31.779457,0.0,-787.947402,2677.29802,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-2365.756537,LEGACY_FILL_QTY,2026-05,LEGACY_FILL_QTY,6893.456214,8782.806831,0.0,17.792544,,,48,26,22,0.402134
19279.860839,CALENDAR_MONTH_MARKED_ACCOUNT,10343.532648,,10343.532648,10940.499273,291.67142,-888.638045,0.0,863.797495,9479.735153,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-8898.509646,LEGACY_FILL_QTY,2026-06,LEGACY_FILL_QTY,31451.403542,41794.93619,-0.0,-37.818545,,,48,23,25,0.348802
9313.136844,CALENDAR_MONTH_MARKED_ACCOUNT,-297.312654,,-297.312654,2098.367125,-954.623171,-1441.056608,0.0,4.23355,-301.546204,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-9635.421923,LEGACY_FILL_QTY,2026-07,LEGACY_FILL_QTY,15155.939658,14858.627004,-0.0,24.972424,,,56,33,23,0.24347
10283.986351,CALENDAR_MONTH_MARKED_ACCOUNT,-1627.71379,,-1627.71379,1250.85656,-2097.92128,-780.64907,0.0,-1361.65036,-266.06343,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-11906.242291,LEGACY_FILL_QTY,2026-08,LEGACY_FILL_QTY,16792.988135,15165.274345,-0.0,-5.45785,,,48,27,21,0.400846
124.928347,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-32.490452,12.90283,-368.202595,322.809313,0.0,433.287198,-465.77765,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-147.519076,CAUSAL_PREORDER_QTY,2025-09-03,CAUSAL_PREORDER_QTY,214.792396,182.301945,,-9.899722,0.375,-0.034434,8,2,6,0.796348
315.644584,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,462.383435,429.35333,150.17209,-117.141985,0.0,247.006355,215.37708,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,146.84147,CAUSAL_PREORDER_QTY,2025-09-10,CAUSAL_PREORDER_QTY,515.13686,977.520295,,-0.102619,0.5,0.029099,8,3,5,0.712919
1915.893691,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-100.723822,0.0,-105.2308,4.506978,0.0,158.462758,-259.18658,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-2005.827586,CAUSAL_PREORDER_QTY,2025-09-17,CAUSAL_PREORDER_QTY,3145.166357,3044.442535,,-10.789927,0.5,0.094832,8,2,6,0.830367
-1960.304159,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,629.13838,0.0,-164.84797,793.98635,0.0,913.453725,-284.315345,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,2582.62294,CAUSAL_PREORDER_QTY,2025-09-24,CAUSAL_PREORDER_QTY,-3197.8071,-2568.66872,,6.819599,0.375,-0.17289,8,2,6,0.788097
2029.040566,SIGNAL_COHORT_EVENTUAL_COMPLETED,,7,-636.855194,0.0,-426.7864,-210.068794,0.0,363.884051,-1000.739245,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-2673.180428,CAUSAL_PREORDER_QTY,2025-10-01,CAUSAL_PREORDER_QTY,3298.678315,2661.823121,,7.284668,0.571429,0.125219,8,4,3,0.738364
5178.531091,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,664.380476,1756.53257,-809.413653,-282.738441,0.0,449.57707,214.803406,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-4504.162069,CAUSAL_PREORDER_QTY,2025-10-08,CAUSAL_PREORDER_QTY,8445.670957,9110.051433,,-9.988546,0.875,0.241003,8,5,3,0.640103
4822.245849,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-1536.932598,0.0,-416.688525,-1120.244073,0.0,0,-1536.932598,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-6353.117547,CAUSAL_PREORDER_QTY,2025-10-15,CAUSAL_PREORDER_QTY,7871.651781,6334.719183,,-6.0609,1.0,0.333999,8,8,0,0.555762
2968.041229,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,1573.124548,1907.485995,8.466193,-342.82764,0.0,-11.198807,1584.323355,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-1400.953214,CAUSAL_PREORDER_QTY,2025-10-22,CAUSAL_PREORDER_QTY,4839.624348,6412.748896,,6.036534,0.75,0.16415,8,4,4,0.92198
2744.344164,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-869.36507,0.0,-643.54396,-225.82111,0.0,14.86281,-884.22788,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-3615.564534,CAUSAL_PREORDER_QTY,2025-10-29,CAUSAL_PREORDER_QTY,4476.823955,3607.458885,,1.8553,0.875,0.139986,8,6,2,0.822764
2030.674311,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-650.44448,0.0,-870.7188,220.27432,0.0,220.27432,-870.7188,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-2675.332823,CAUSAL_PREORDER_QTY,2025-11-05,CAUSAL_PREORDER_QTY,3299.67281,2649.22833,,-5.785968,0.625,0.054782,8,5,3,0.630316
-1296.899264,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-81.725785,-451.86126,437.589905,-67.45443,0.0,22.81149,-104.537275,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,1211.816216,CAUSAL_PREORDER_QTY,2025-11-12,CAUSAL_PREORDER_QTY,-2118.2771,-2200.002885,,3.357263,0.25,-0.037182,8,3,5,0.795149
162.608329,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-73.451844,0.0,-73.44055,-0.011294,0.0,478.69452,-552.146364,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-231.121299,CAUSAL_PREORDER_QTY,2025-11-19,CAUSAL_PREORDER_QTY,275.425499,201.973655,,-4.938875,0.25,0.008129,8,3,5,0.647503
-3210.810938,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,996.39216,-9.14267,900.01962,105.51521,0.0,996.39216,0,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,4218.074639,CAUSAL_PREORDER_QTY,2025-11-26,CAUSAL_PREORDER_QTY,-5230.94668,-4234.55452,,-10.871541,0.0,-0.138207,8,1,7,0.825641
-328.083316,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-2468.87583,-1954.75023,-342.4872,-171.6384,0.0,-1950.23943,-518.6364,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-2133.05029,CAUSAL_PREORDER_QTY,2025-12-03,CAUSAL_PREORDER_QTY,-519.593265,-2988.469095,,-7.742224,0.25,0.01114,8,7,1,0.552294
810.242473,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-259.42876,0.0,189.69818,-449.12694,0.0,279.64215,-539.07091,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-1067.462305,CAUSAL_PREORDER_QTY,2025-12-10,CAUSAL_PREORDER_QTY,1327.609915,1068.181155,,-2.208927,0.375,0.100531,8,3,5,0.793126
532.403686,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-423.052515,107.15658,-338.815155,-191.39394,0.0,-309.37926,-113.673255,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-959.422099,CAUSAL_PREORDER_QTY,2025-12-17,CAUSAL_PREORDER_QTY,868.555995,445.50348,,3.965898,0.625,0.034908,8,5,3,0.714676
-3659.45815,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,1148.498845,0.0,828.907605,319.59124,0.0,1366.42837,-217.929525,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,4821.190896,CAUSAL_PREORDER_QTY,2025-12-24,CAUSAL_PREORDER_QTY,-5957.67279,-4809.173945,,-13.233901,0.125,-0.183295,8,1,7,0.7724
-3124.930325,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-164.534815,-884.589265,591.51175,128.5427,0.0,-847.710485,683.17567,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,2963.393476,CAUSAL_PREORDER_QTY,2025-12-31,CAUSAL_PREORDER_QTY,-5087.137496,-5251.672311,,-2.997966,0.25,-0.138083,8,3,5,0.690208
-1827.356983,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,598.430269,0.0,365.315924,233.114345,0.0,1330.208414,-731.778145,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,2407.470311,CAUSAL_PREORDER_QTY,2026-01-07,CAUSAL_PREORDER_QTY,-2986.689938,-2388.259669,,18.316941,0.375,-0.098584,8,3,5,0.762036
4535.266876,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,3778.267029,3965.31957,123.508787,-310.561328,0.0,143.476902,3634.790127,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-760.780496,CAUSAL_PREORDER_QTY,2026-01-14,CAUSAL_PREORDER_QTY,7402.567471,11180.8345,,3.780649,0.625,0.220013,8,3,5,0.928082
4116.525996,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,1865.065894,1742.580774,668.65782,-546.1727,0.0,4.65956,1860.406334,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-2253.489187,CAUSAL_PREORDER_QTY,2026-01-21,CAUSAL_PREORDER_QTY,6708.709174,8573.775068,,2.029085,0.875,0.259553,8,5,3,0.874275
4048.513817,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-883.510943,310.545,-1115.802743,-78.2532,0.0,189.647445,-1073.158388,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-4934.795694,CAUSAL_PREORDER_QTY,2026-01-28,CAUSAL_PREORDER_QTY,6588.108686,5704.597743,,2.770934,0.75,0.173485,8,6,2,0.649879
1707.073845,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,348.52837,681.64728,-240.9471,-92.17181,0.0,74.76074,273.76763,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-1352.200095,CAUSAL_PREORDER_QTY,2026-02-04,CAUSAL_PREORDER_QTY,2786.03577,3134.56414,,-6.345379,0.5,0.080163,8,3,5,0.842513
-1887.129544,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-2205.70457,-2132.23896,41.04,-114.50561,0.0,-1989.960225,-215.744345,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-319.466038,CAUSAL_PREORDER_QTY,2026-02-11,CAUSAL_PREORDER_QTY,-3079.38846,-5285.09303,,0.891012,0.5,-0.057433,8,5,3,0.92521
-998.511024,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-1965.660435,-1734.81284,-209.783325,-21.06427,0.0,-1921.63409,-44.026345,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-955.75263,CAUSAL_PREORDER_QTY,2026-02-18,CAUSAL_PREORDER_QTY,-1624.551665,-3590.2121,,-11.39678,0.625,-0.035564,8,5,3,0.90439
-902.228106,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-4.55426,-215.09597,104.31332,106.22839,0.0,306.32688,-310.88114,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,900.622483,CAUSAL_PREORDER_QTY,2026-02-25,CAUSAL_PREORDER_QTY,-1468.719277,-1473.273538,,-2.948637,0.5,-0.047264,8,5,3,0.672936
1935.55792,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-603.35194,0.0,-667.03897,63.68703,0.0,550.70643,-1154.05837,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-2550.020751,CAUSAL_PREORDER_QTY,2026-03-04,CAUSAL_PREORDER_QTY,3157.018855,2553.666915,,11.110892,0.75,0.078716,8,6,2,0.671869
3732.386933,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,2255.811891,2607.59365,-467.610825,115.829066,0.0,98.447531,2157.36436,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-1483.275181,CAUSAL_PREORDER_QTY,2026-03-11,CAUSAL_PREORDER_QTY,6084.460837,8340.272728,,6.700138,0.5,0.136517,8,3,5,0.928707
2532.449503,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,1941.78317,2080.73492,-155.77971,16.82796,0.0,103.27419,1838.50898,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-596.74032,CAUSAL_PREORDER_QTY,2026-03-18,CAUSAL_PREORDER_QTY,4137.17836,6078.96153,,6.073987,0.375,0.101685,8,3,5,0.945175
277.872004,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-335.87074,-15.859095,-343.323595,23.31195,0.0,-64.4124,-271.45834,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",0.0,-615.90421,CAUSAL_PREORDER_QTY,2026-03-25,CAUSAL_PREORDER_QTY,453.52221,117.65147,,2.161466,0.25,0.003875,8,4,4,0.909054
2758.280384,SIGNAL_COHORT_EVENTUAL_COMPLETED,,8,-850.247475,0.0,-1157.65334,307.405865,0.0,393.320705,-1243.56818,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",-0.0,-3633.92495,CAUSAL_PREORDER_QTY,2026-04-01,CAUSAL_PREORDER_QTY,4477.437455,3627.18998,,25.397091,0.5,0.076516,8,4,4,0.707228
