coverage_state,eligible_field_expected,empty_partitions,expected_rth_minutes,is_early_close,minute_rows,no_trade_minutes,partitions_landed,period_role,securities_with_regular_hours_bars,session_date,signal_month,source,traded_minutes
MINUTE_LAYER_NOT_YET_ACQUIRED,1364,,390,False,,,0,SIGNAL,0,2025-04-28,2025-04,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1417,,390,False,,,0,SIGNAL,0,2025-04-29,2025-04,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1395,,390,False,,,0,SIGNAL,0,2025-04-30,2025-04,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1502,,390,False,,,0,SIGNAL,0,2025-05-01,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1445,,390,False,,,0,SIGNAL,0,2025-05-02,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1474,,390,False,,,0,SIGNAL,0,2025-05-05,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1432,,390,False,,,0,SIGNAL,0,2025-05-06,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1481,,390,False,,,0,SIGNAL,0,2025-05-07,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1508,,390,False,,,0,SIGNAL,0,2025-05-08,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1568,,390,False,,,0,SIGNAL,0,2025-05-09,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1491,,390,False,,,0,SIGNAL,0,2025-05-12,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1615,,390,False,,,0,SIGNAL,0,2025-05-13,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1560,,390,False,,,0,SIGNAL,0,2025-05-14,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1544,,390,False,,,0,SIGNAL,0,2025-05-15,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1451,,390,False,,,0,SIGNAL,0,2025-05-16,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1466,,390,False,,,0,SIGNAL,0,2025-05-19,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1373,,390,False,,,0,SIGNAL,0,2025-05-20,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1398,,390,False,,,0,SIGNAL,0,2025-05-21,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1460,,390,False,,,0,SIGNAL,0,2025-05-22,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1439,,390,False,,,0,SIGNAL,0,2025-05-23,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1415,,390,False,,,0,SIGNAL,0,2025-05-27,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1516,,390,False,,,0,SIGNAL,0,2025-05-28,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1433,,390,False,,,0,SIGNAL,0,2025-05-29,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1455,,390,False,,,0,SIGNAL,0,2025-05-30,2025-05,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1581,,390,False,,,0,SIGNAL,0,2025-06-02,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1498,,390,False,,,0,SIGNAL,0,2025-06-03,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1508,,390,False,,,0,SIGNAL,0,2025-06-04,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1479,,390,False,,,0,SIGNAL,0,2025-06-05,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1471,,390,False,,,0,SIGNAL,0,2025-06-06,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1434,,390,False,,,0,SIGNAL,0,2025-06-09,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1525,,390,False,,,0,SIGNAL,0,2025-06-10,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1501,,390,False,,,0,SIGNAL,0,2025-06-11,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1547,,390,False,,,0,SIGNAL,0,2025-06-12,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1446,,390,False,,,0,SIGNAL,0,2025-06-13,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1517,,390,False,,,0,SIGNAL,0,2025-06-16,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1529,,390,False,,,0,SIGNAL,0,2025-06-17,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1532,,390,False,,,0,SIGNAL,0,2025-06-18,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1528,,390,False,,,0,SIGNAL,0,2025-06-20,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1842,,390,False,,,0,SIGNAL,0,2025-06-23,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1563,,390,False,,,0,SIGNAL,0,2025-06-24,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1542,,390,False,,,0,SIGNAL,0,2025-06-25,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1512,,390,False,,,0,SIGNAL,0,2025-06-26,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1532,,390,False,,,0,SIGNAL,0,2025-06-27,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,2058,,390,False,,,0,SIGNAL,0,2025-06-30,2025-06,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1644,,390,False,,,0,SIGNAL,0,2025-07-01,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1588,,390,False,,,0,SIGNAL,0,2025-07-02,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1580,,210,True,,,0,SIGNAL,0,2025-07-03,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1253,,390,False,,,0,SIGNAL,0,2025-07-07,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1555,,390,False,,,0,SIGNAL,0,2025-07-08,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1566,,390,False,,,0,SIGNAL,0,2025-07-09,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1528,,390,False,,,0,SIGNAL,0,2025-07-10,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1544,,390,False,,,0,SIGNAL,0,2025-07-11,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1468,,390,False,,,0,SIGNAL,0,2025-07-14,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1505,,390,False,,,0,SIGNAL,0,2025-07-15,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1561,,390,False,,,0,SIGNAL,0,2025-07-16,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1548,,390,False,,,0,SIGNAL,0,2025-07-17,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1564,,390,False,,,0,SIGNAL,0,2025-07-18,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1543,,390,False,,,0,SIGNAL,0,2025-07-21,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1505,,390,False,,,0,SIGNAL,0,2025-07-22,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1556,,390,False,,,0,SIGNAL,0,2025-07-23,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1570,,390,False,,,0,SIGNAL,0,2025-07-24,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1503,,390,False,,,0,SIGNAL,0,2025-07-25,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1467,,390,False,,,0,SIGNAL,0,2025-07-28,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1516,,390,False,,,0,SIGNAL,0,2025-07-29,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1542,,390,False,,,0,SIGNAL,0,2025-07-30,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_NOT_YET_ACQUIRED,1568,,390,False,,,0,SIGNAL,0,2025-07-31,2025-07,NEW_BULK_ACQUISITION,
MINUTE_LAYER_PRESENT,1595,,390,False,,,3077,SIGNAL,3077,2025-08-01,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3056,SIGNAL,3056,2025-08-04,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,2968,SIGNAL,2968,2025-08-05,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,2976,SIGNAL,2976,2025-08-06,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,2969,SIGNAL,2969,2025-08-07,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3018,SIGNAL,3018,2025-08-08,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,2968,SIGNAL,2968,2025-08-11,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3023,SIGNAL,3023,2025-08-12,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3094,SIGNAL,3094,2025-08-13,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3106,SIGNAL,3106,2025-08-14,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3050,SIGNAL,3050,2025-08-15,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3028,SIGNAL,3028,2025-08-18,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3009,SIGNAL,3009,2025-08-19,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3001,SIGNAL,3001,2025-08-20,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,2977,SIGNAL,2977,2025-08-21,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,2909,SIGNAL,2909,2025-08-22,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3117,SIGNAL,3117,2025-08-25,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3017,SIGNAL,3017,2025-08-26,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3008,SIGNAL,3008,2025-08-27,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,2972,SIGNAL,2972,2025-08-28,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,2959,SIGNAL,2959,2025-08-29,2025-08,EXISTING_AUTHENTICATED_REUSE,
MINUTE_LAYER_PRESENT,,,390,False,,,3048,LIFECYCLE_TAIL,3048,2025-09-02,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3069,LIFECYCLE_TAIL,3069,2025-09-03,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3041,LIFECYCLE_TAIL,3041,2025-09-04,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3021,LIFECYCLE_TAIL,3021,2025-09-05,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3046,LIFECYCLE_TAIL,3046,2025-09-08,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3098,LIFECYCLE_TAIL,3098,2025-09-09,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3078,LIFECYCLE_TAIL,3078,2025-09-10,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3102,LIFECYCLE_TAIL,3102,2025-09-11,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3149,LIFECYCLE_TAIL,3149,2025-09-12,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3062,LIFECYCLE_TAIL,3062,2025-09-15,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3113,LIFECYCLE_TAIL,3113,2025-09-16,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3106,LIFECYCLE_TAIL,3106,2025-09-17,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3175,LIFECYCLE_TAIL,3175,2025-09-18,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3147,LIFECYCLE_TAIL,3147,2025-09-19,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3360,LIFECYCLE_TAIL,3360,2025-09-22,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3198,LIFECYCLE_TAIL,3198,2025-09-23,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3127,LIFECYCLE_TAIL,3127,2025-09-24,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3112,LIFECYCLE_TAIL,3112,2025-09-25,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3096,LIFECYCLE_TAIL,3096,2025-09-26,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3002,LIFECYCLE_TAIL,3002,2025-09-29,,EXISTING_LIFECYCLE_TAIL,
MINUTE_LAYER_PRESENT,,,390,False,,,3122,LIFECYCLE_TAIL,3122,2025-09-30,,EXISTING_LIFECYCLE_TAIL,
