between_cohort_spearman,cohorts,cutoff,cuts_learned_on,feature,leading_on_is,missing,months,n,outcome,pooled_spearman,securities,split,t1_mean,t3_mean,t3_minus_t1_hit,t3_minus_t1_mean,tercile_cut_high,tercile_cut_low,within_cohort_cohorts,within_cohort_halves_positive_share,within_cohort_mean_spearman,within_cohort_top_half_minus_bottom_half
0.09538461538461539,25,SIGNAL_CLOSE,IS,cx_gap_to_next_rank,True,0,6,200,oc_price_return_10,0.407395184879622,138,IS,-0.05092920095628181,0.1660447498106341,0.26277702397105385,0.21697395076691592,0.17591288943302086,0.03185998112431343,25,0.92,0.4019047619047619,0.12944513882722225
0.36446886446886445,27,SIGNAL_CLOSE,IS,cx_gap_to_next_rank,True,1,6,215,oc_price_return_10,0.22374000821077544,152,OOS,0.0005740269229646578,0.12609026617690494,0.12731795567616455,0.1255162392539403,0.17591288943302086,0.03185998112431343,27,0.7037037037037037,0.09788359788359788,0.027283595962329852
0.2809698625458892,52,SIGNAL_CLOSE,IS,cx_gap_to_next_rank,True,1,12,415,oc_price_return_10,0.31258286962997794,245,ALL,-0.02517758701665858,0.14606750799376952,0.19504748982360925,0.17124509501042812,0.17591288943302086,0.03185998112431343,52,0.8076923076923077,0.24404761904761904,0.07639972233968197
0.10615384615384615,25,SIGNAL_CLOSE,IS,cx_cohort_ret15_spread,False,0,6,200,oc_price_return_10,0.0664500112555982,138,IS,0.053466816110845805,0.10428258790652258,0.1684027777777778,0.05081577179567677,3.3024511629777686,1.6634740259740257,0,0.36,,-0.08563866450841544
0.33943833943833945,27,SIGNAL_CLOSE,IS,cx_cohort_ret15_spread,False,1,6,215,oc_price_return_10,0.13030681313621262,152,OOS,0.009653711851577509,0.10703999304460186,-0.07451923076923073,0.09738628119302435,3.3024511629777686,1.6634740259740257,0,0.25925925925925924,,-0.06380323011757628
0.2761034747716213,52,SIGNAL_CLOSE,IS,cx_cohort_ret15_spread,False,1,12,415,oc_price_return_10,0.1191613160990434,245,ALL,0.03156026398121166,0.10591196366993305,0.034801136363636354,0.07435169968872139,3.3024511629777686,1.6634740259740257,0,0.3076923076923077,,-0.07430103511317203
0.21093154826018815,25,SIGNAL_CLOSE,IS,cx_ret15_field_percentile,True,0,6,200,oc_price_return_10,0.29034474277638833,138,IS,-0.01398924948161757,0.14803101233417337,0.2630031659882406,0.16202026181579093,0.9977426636568849,0.9955979457079971,25,0.64,0.3038095238095238,0.08563866450841544
0.43799641648150595,27,SIGNAL_CLOSE,IS,cx_ret15_field_percentile,True,1,6,215,oc_price_return_10,0.20108081413977968,152,OOS,0.027039670024414438,0.14995114449289842,0.1553438276719139,0.122911474468484,0.9977426636568849,0.9955979457079971,27,0.7407407407407407,0.16137566137566137,0.06380323011757628
0.3374116819427572,52,SIGNAL_CLOSE,IS,cx_ret15_field_percentile,True,1,12,415,oc_price_return_10,0.2448573333169286,245,ALL,0.0072739131820924495,0.14899819001412376,0.20670451473371176,0.14172427683203132,0.9977426636568849,0.9955979457079971,52,0.6923076923076923,0.22985347985347984,0.07430103511317203
0.1975243593529642,25,SIGNAL_CLOSE,IS,ep_prior_selections,False,0,6,200,oc_price_return_10,-0.03276642284354345,138,IS,,0.03725820564507725,,,1.0,0.0,24,0.48,-0.020905935247814134,-0.04073222876902533
-0.20175137015289746,27,SIGNAL_CLOSE,IS,ep_prior_selections,False,1,6,215,oc_price_return_10,-0.04307123423456632,152,OOS,,0.0804321706907926,,,1.0,0.0,26,0.25925925925925924,0.03798318891402773,-0.04529108823678589
-0.027933575731680683,52,SIGNAL_CLOSE,IS,ep_prior_selections,False,1,12,415,oc_price_return_10,-0.04152789927730249,245,ALL,,0.05909915266820384,,,1.0,0.0,50,0.36538461538461536,0.009716409316343636,-0.04309932887728562
-0.28718944943901437,24,SIGNAL_CLOSE,IS,ep_sessions_since_last_selection,False,116,6,84,oc_price_return_10,-0.18814804118347594,55,IS,0.06575820599303431,0.03425820560845019,-0.25,-0.031500000384584115,5.0,5.0,7,0.21428571428571427,0.03978506091829383,-0.09641061220485692
0.18298288360244064,26,SIGNAL_CLOSE,IS,ep_sessions_since_last_selection,False,130,6,86,oc_price_return_10,0.16101183181110268,61,OOS,-0.0344934627155699,0.10277882163091864,0.24007936507936506,0.13727228434648853,5.0,5.0,6,0.3333333333333333,-0.1426617748819342,-0.08325540222017647
-0.013295352411827334,50,SIGNAL_CLOSE,IS,ep_sessions_since_last_selection,False,246,12,170,oc_price_return_10,-0.015007922059156065,101,ALL,0.00196168954210436,0.06759255934911053,0.04729729729729726,0.06563086980700616,5.0,5.0,13,0.2608695652173913,-0.044421170989503725,-0.0912629213412863
0.2569230769230769,25,PRE_ORDER,IS,po_overnight_gap_vs_signal_close,False,0,6,200,oc_price_return_10,0.08126231203117351,138,IS,0.04683250290706657,0.13562138213876895,0.050429669832654955,0.08878887923170238,0.006375227686703067,-0.00693107431651907,25,0.64,0.06,0.03922382944193992
0.22344322344322345,27,PRE_ORDER,IS,po_overnight_gap_vs_signal_close,False,1,6,215,oc_price_return_10,0.14442435347560753,152,OOS,0.05688634212830502,0.14993124818327405,0.07843137254901955,0.09304490605496904,0.006375227686703067,-0.00693107431651907,27,0.4444444444444444,0.050705467372134036,0.03422816062552137
0.2283787244941518,52,PRE_ORDER,IS,po_overnight_gap_vs_signal_close,False,1,12,415,oc_price_return_10,0.11409425777508228,245,ALL,0.05207798423988663,0.14282931466489004,0.06521739130434778,0.09075133042500341,0.006375227686703067,-0.00693107431651907,52,0.5384615384615384,0.05517399267399267,0.03662992447956875
0.45,25,PRE_ORDER,IS,po_signal_close_to_preorder,False,0,6,200,oc_price_return_10,0.04635265881647041,138,IS,0.07028902703834143,0.10151470138471741,-0.008819538670284954,0.03122567434637598,0.016966580976863765,-0.021302291742451795,25,0.6,-1.1102230246251566e-18,0.018356655046310254
0.3833943833943834,27,PRE_ORDER,IS,po_signal_close_to_preorder,False,1,6,215,oc_price_return_10,0.041128740128957474,152,OOS,0.08868359573327762,0.10367089158148093,0.022162162162162158,0.01498729584820331,0.016966580976863765,-0.021302291742451795,27,0.4444444444444444,-0.08333333333333333,-0.02504221364731846
0.3925552804576112,52,PRE_ORDER,IS,po_signal_close_to_preorder,False,1,12,415,oc_price_return_10,0.0453341814303276,245,ALL,0.08007337208883941,0.10264631893479188,0.007092198581560294,0.02257294684595247,0.016966580976863765,-0.021302291742451795,52,0.5192307692307693,-0.04326923076923077,-0.004177372929227732
0.2623076923076923,25,PRE_ORDER,IS,po_open_to_preorder,False,0,6,200,oc_price_return_10,0.02470196018152891,138,IS,0.06275240139541856,0.08733357394867891,0.05156037991858886,0.024581172553260353,0.018563357546408366,-0.025237529691211402,25,0.48,-0.025280995666717657,0.002524258105559166
0.2777777777777778,27,PRE_ORDER,IS,po_open_to_preorder,False,1,6,215,oc_price_return_10,-0.013941413702335242,152,OOS,0.10103619870117161,0.1130172376637431,0.0621345029239766,0.01198103896257148,0.018563357546408366,-0.025237529691211402,27,0.2962962962962963,-0.10714285714285715,-0.07230521116101554
0.27661572611628105,52,PRE_ORDER,IS,po_open_to_preorder,False,1,12,415,oc_price_return_10,0.006069850756217539,245,ALL,0.08324232108018781,0.10063734220396395,0.05578072753065155,0.01739502112377614,0.018563357546408366,-0.025237529691211402,52,0.38461538461538464,-0.06778619297163624,-0.03632950478285462
0.0,25,PRE_ORDER,IS,po_preorder_location_in_partial_range,False,0,6,200,oc_price_return_10,0.0374589505208721,138,IS,0.050603438883414356,0.07250854971240485,0.03731343283582089,0.021905110828990493,0.6610738255033565,0.2961229946524067,25,0.48,0.06095238095238095,0.009914854496807353
0.13736263736263737,27,PRE_ORDER,IS,po_preorder_location_in_partial_range,False,1,6,215,oc_price_return_10,-0.03897585004217791,152,OOS,0.10229523362593436,0.04873573060727898,-0.014545454545454639,-0.05355950301865538,0.6610738255033565,0.2961229946524067,27,0.4074074074074074,-0.05070546737213404,-0.0620092537034807
0.06445829420302228,52,PRE_ORDER,IS,po_preorder_location_in_partial_range,False,1,12,415,oc_price_return_10,-0.0025140710283831713,245,ALL,0.07809907438475479,0.060711511660237125,0.00943848984162532,-0.017387562724517663,0.6610738255033565,0.2961229946524067,52,0.4423076923076923,0.002976190476190475,-0.027430355530265287
0.18769230769230769,25,PRE_ORDER,IS,po_partial_range_pct,True,0,6,200,oc_price_return_10,0.3771979299482487,138,IS,-0.010918727718521705,0.17559469821881576,0.36793306196291264,0.18651342593733747,0.13146811070998787,0.06905089408528192,25,0.92,0.30952380952380953,0.15956355832289995
0.4658119658119658,27,PRE_ORDER,IS,po_partial_range_pct,True,1,6,215,oc_price_return_10,0.36431210606389913,152,OOS,0.01848704061576424,0.19471018651365277,0.32142857142857145,0.1762231458978885,0.13146811070998787,0.06905089408528192,27,0.7037037037037037,0.2006172839506173,0.12618440866262456
0.33014599163322805,52,PRE_ORDER,IS,po_partial_range_pct,True,1,12,415,oc_price_return_10,0.3712216076354589,245,ALL,0.003084019107328745,0.18622847978680457,0.347524440239672,0.18314446067947582,0.13146811070998787,0.06905089408528192,52,0.8076923076923077,0.25297619047619047,0.1422320767685262
-0.18846153846153846,25,PRE_ORDER,IS,po_partial_volume_vs_elapsed_window_mean,False,0,6,200,oc_price_return_10,-0.14394359858996475,138,IS,0.11612046801713079,0.010459676863222415,-0.05269109000452282,-0.10566079115390838,0.9036052964087407,0.5383518859613998,25,0.44,-0.17238095238095238,-0.03591740003216489
0.17032967032967034,27,PRE_ORDER,IS,po_partial_volume_vs_elapsed_window_mean,False,1,6,215,oc_price_return_10,-0.05808882127073824,152,OOS,0.10826344782905942,0.0716263868024529,-0.036619718309859106,-0.03663706102660652,0.9036052964087407,0.5383518859613998,27,0.37037037037037035,0.008818342151675486,-0.02842656576371113
0.0321010842653462,52,PRE_ORDER,IS,po_partial_volume_vs_elapsed_window_mean,False,1,12,415,oc_price_return_10,-0.10215276247770198,245,ALL,0.11181525147572181,0.04192950588992796,-0.046754020250148964,-0.06988574558579386,0.9036052964087407,0.5383518859613998,52,0.40384615384615385,-0.0782967032967033,-0.032027928392775434
-0.2353846153846154,25,PRE_ORDER,IS,po_preorder_price,True,0,6,200,oc_price_return_10,-0.2575430351545352,138,IS,0.12810048283035108,-0.006571756350462542,-0.21845318860244234,-0.1346722391808136,37.45,18.945,25,0.32,-0.24285714285714285,-0.08128546169808008
-0.1984126984126984,27,PRE_ORDER,IS,po_preorder_price,True,1,6,215,oc_price_return_10,-0.19256283967610416,152,OOS,0.13890884881894638,0.032605187931733004,-0.2012263099219621,-0.10630366088721338,37.45,18.945,27,0.4074074074074074,-0.08465608465608467,-0.028172704211179792
-0.19986339964142405,52,PRE_ORDER,IS,po_preorder_price,True,1,12,415,oc_price_return_10,-0.22437272378011983,245,ALL,0.13395501440750687,0.013304781557416082,-0.2111928104575163,-0.12065023285009079,37.45,18.945,52,0.36538461538461536,-0.16071428571428573,-0.05370768377218955
,2,SIGNAL_CLOSE,frozen rule,group:sc_four_state=MISSING_FEATURE,,,2,2,oc_price_return_10,,2,IS,,,1.0,0.317976608654894,,,2,,,0.317976608654894
,16,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S1_FULL_weak_quiet,,,6,30,oc_price_return_10,,28,IS,,,0.6,0.15614909719050601,,,16,,,0.15564216628411853
,9,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S2_HALF_weak_loud,,,6,11,oc_price_return_10,,11,IS,,,0.6363636363636364,0.07455633647888286,,,9,,,0.07120910375467038
,24,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S3_HALF_strong_quiet,,,6,70,oc_price_return_10,,57,IS,,,0.5,0.0434397771812347,,,24,,,0.017413058560023696
,25,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S4_QUARTER_strong_loud,,,6,87,oc_price_return_10,,74,IS,,,0.5057471264367817,0.018656607288922104,,,25,,,0.020894545426038146
,5,SIGNAL_CLOSE,frozen rule,group:sc_four_state=MISSING_FEATURE,,,4,5,oc_price_return_10,,5,OOS,,,0.4,0.041227228289477114,,,5,,,0.041227228289477114
,20,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S1_FULL_weak_quiet,,,6,43,oc_price_return_10,,39,OOS,,,0.5581395348837209,0.09719028254883777,,,20,,,0.07255899889087325
,5,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S2_HALF_weak_loud,,,3,5,oc_price_return_10,,5,OOS,,,0.6,-0.1331230128229492,,,5,,,-0.1331230128229492
,26,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S3_HALF_strong_quiet,,,6,66,oc_price_return_10,,55,OOS,,,0.5909090909090909,0.08969620765774049,,,26,,,0.12262911989852308
,27,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S4_QUARTER_strong_loud,,,6,96,oc_price_return_10,,90,OOS,,,0.59375,0.07172458410071794,,,27,,,0.09062294176288085
,7,SIGNAL_CLOSE,frozen rule,group:sc_four_state=MISSING_FEATURE,,,6,7,oc_price_return_10,,7,ALL,,,0.5714285714285714,0.12029847982245337,,,7,,,0.12029847982245337
,36,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S1_FULL_weak_quiet,,,12,73,oc_price_return_10,,65,ALL,,,0.5753424657534246,0.12141993240157814,,,36,,,0.10948485106564892
,14,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S2_HALF_weak_loud,,,9,16,oc_price_return_10,,16,ALL,,,0.625,0.009656539822060342,,,14,,,-0.0017666521659080487
,50,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S3_HALF_strong_quiet,,,12,136,oc_price_return_10,,105,ALL,,,0.5441176470588235,0.0658877507948331,,,50,,,0.07212541045604337
,52,SIGNAL_CLOSE,frozen rule,group:sc_four_state=S4_QUARTER_strong_loud,,,12,183,oc_price_return_10,,153,ALL,,,0.5519125683060109,0.04649554594429041,,,52,,,0.05709967429324494
,24,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=10-20,,,6,74,oc_price_return_10,,61,IS,,,0.6486486486486487,0.1383432583973041,,,24,,,0.09280515464187807
,23,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=20-40,,,6,59,oc_price_return_10,,45,IS,,,0.4576271186440678,-0.011393853287955509,,,23,,,-0.011268981422165647
,24,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=40-80,,,6,62,oc_price_return_10,,43,IS,,,0.43548387096774194,-0.0003056059176686033,,,24,,,-0.01942048816908372
,4,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=OUTSIDE_10_80,,,3,5,oc_price_return_10,,5,IS,,,0.8,0.25164777211993117,,,4,,,0.2881232037687411
,26,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=10-20,,,6,74,oc_price_return_10,,61,OOS,,,0.6486486486486487,0.10080288053472394,,,26,,,0.09325961594471371
,27,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=20-40,,,6,71,oc_price_return_10,,53,OOS,,,0.647887323943662,0.09382007591264999,,,27,,,0.06783966181078778
,25,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=40-80,,,6,61,oc_price_return_10,,43,OOS,,,0.4262295081967213,0.012375465082613236,,,25,,,0.0063716351153058366
,8,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=OUTSIDE_10_80,,,4,9,oc_price_return_10,,9,OOS,,,0.5555555555555556,0.18329678740059227,,,8,,,0.17597136256077897
,50,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=10-20,,,12,148,oc_price_return_10,,110,ALL,,,0.6486486486486487,0.11957306946601402,,,50,,,0.0930414745193526
,50,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=20-40,,,12,130,oc_price_return_10,,84,ALL,,,0.5615384615384615,0.04606913881391365,,,50,,,0.0314496859236292
,49,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=40-80,,,12,123,oc_price_return_10,,73,ALL,,,0.43089430894308944,0.00598338051336548,,,49,,,-0.006261241595415578
,12,SIGNAL_CLOSE,frozen rule,group:sc_signal_close_band=OUTSIDE_10_80,,,7,14,oc_price_return_10,,14,ALL,,,0.6428571428571429,0.20770785337178474,,,12,,,0.2133553096300997
,25,SIGNAL_CLOSE,frozen rule,group:ep_episode=FIRST,,,6,116,oc_price_return_10,,116,IS,,,0.5344827586206896,0.06616177411145555,,,25,,,0.08008982118523068
,11,SIGNAL_CLOSE,frozen rule,group:ep_episode=LATER_REPEAT,,,4,13,oc_price_return_10,,13,IS,,,0.46153846153846156,-0.013300785995630116,,,11,,,-0.031221658613188773
,23,SIGNAL_CLOSE,frozen rule,group:ep_episode=OVERLAPPING_REPEAT,,,6,71,oc_price_return_10,,49,IS,,,0.5352112676056338,0.04651548580464339,,,23,,,0.05290703504577928
,27,SIGNAL_CLOSE,frozen rule,group:ep_episode=FIRST,,,6,129,oc_price_return_10,,129,OOS,,,0.5968992248062015,0.07448097927600228,,,27,,,0.0741331144859011
,10,SIGNAL_CLOSE,frozen rule,group:ep_episode=LATER_REPEAT,,,4,11,oc_price_return_10,,11,OOS,,,0.6363636363636364,0.04224020383615885,,,10,,,0.044698848786011616
,25,SIGNAL_CLOSE,frozen rule,group:ep_episode=OVERLAPPING_REPEAT,,,6,75,oc_price_return_10,,57,OOS,,,0.5466666666666666,0.08603365916280556,,,25,,,0.07991056685153061
,52,SIGNAL_CLOSE,frozen rule,group:ep_episode=FIRST,,,12,245,oc_price_return_10,,245,ALL,,,0.5673469387755102,0.07054209030013525,,,52,,,0.07699691578365571
,21,SIGNAL_CLOSE,frozen rule,group:ep_episode=LATER_REPEAT,,,8,24,oc_price_return_10,,23,ALL,,,0.5416666666666666,0.012155501010606492,,,21,,,0.004930963957859029
,48,SIGNAL_CLOSE,frozen rule,group:ep_episode=OVERLAPPING_REPEAT,,,12,146,oc_price_return_10,,93,ALL,,,0.541095890410959,0.06681591732424724,,,48,,,0.06697137452794143
,25,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=1,,,6,25,oc_price_return_10,,22,IS,,,0.88,0.32739384808776467,,,25,,,0.32739384808776467
,25,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=2,,,6,25,oc_price_return_10,,23,IS,,,0.48,0.03243372096412377,,,25,,,0.03243372096412377
,25,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=3,,,6,25,oc_price_return_10,,22,IS,,,0.52,0.033425119967192794,,,25,,,0.033425119967192794
,25,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=4,,,6,25,oc_price_return_10,,23,IS,,,0.48,-0.005886258579943733,,,25,,,-0.005886258579943733
,25,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=5,,,6,25,oc_price_return_10,,24,IS,,,0.64,0.08512617772658698,,,25,,,0.08512617772658698
,25,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=6,,,6,25,oc_price_return_10,,24,IS,,,0.44,-0.014567912046243525,,,25,,,-0.014567912046243525
,25,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=7,,,6,25,oc_price_return_10,,25,IS,,,0.44,-0.006871526069398124,,,25,,,-0.006871526069398124
,25,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=8,,,6,25,oc_price_return_10,,25,IS,,,0.36,-0.01887496720546958,,,25,,,-0.01887496720546958
,27,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=1,,,6,27,oc_price_return_10,,21,OOS,,,0.7777777777777778,0.22127515359466624,,,27,,,0.22127515359466624
,27,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=2,,,6,27,oc_price_return_10,,23,OOS,,,0.6666666666666666,0.11043369760509444,,,27,,,0.11043369760509444
,27,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=3,,,6,27,oc_price_return_10,,24,OOS,,,0.5185185185185185,0.04394653148524376,,,27,,,0.04394653148524376
,27,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=4,,,6,27,oc_price_return_10,,23,OOS,,,0.5185185185185185,0.05669676089775379,,,27,,,0.05669676089775379
,27,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=5,,,6,27,oc_price_return_10,,26,OOS,,,0.5925925925925926,0.09881017586761785,,,27,,,0.09881017586761785
,26,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=6,,,6,26,oc_price_return_10,,25,OOS,,,0.5384615384615384,0.06420201043825619,,,26,,,0.06420201043825619
,27,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=7,,,6,27,oc_price_return_10,,25,OOS,,,0.48148148148148145,-0.023483149016737686,,,27,,,-0.023483149016737686
,27,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=8,,,6,27,oc_price_return_10,,26,OOS,,,0.5555555555555556,0.04254159751516892,,,27,,,0.04254159751516892
,52,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=1,,,12,52,oc_price_return_10,,39,ALL,,,0.8269230769230769,0.2722937567163482,,,52,,,0.2722937567163482
,52,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=2,,,12,52,oc_price_return_10,,41,ALL,,,0.5769230769230769,0.072933708835397,,,52,,,0.072933708835397
,52,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=3,,,12,52,oc_price_return_10,,44,ALL,,,0.5192307692307693,0.038888160563103874,,,52,,,0.038888160563103874
,52,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=4,,,12,52,oc_price_return_10,,43,ALL,,,0.5,0.026608770764245362,,,52,,,0.026608770764245362
,52,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=5,,,12,52,oc_price_return_10,,50,ALL,,,0.6153846153846154,0.09223133060750686,,,52,,,0.09223133060750686
,51,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=6,,,12,51,oc_price_return_10,,46,ALL,,,0.49019607843137253,0.025589303338011227,,,51,,,0.025589303338011227
,52,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=7,,,12,52,oc_price_return_10,,48,ALL,,,0.46153846153846156,-0.015496791830516742,,,52,,,-0.015496791830516742
,52,SIGNAL_CLOSE,frozen rule,group:cx_rank_in_eight=8,,,12,52,oc_price_return_10,,49,ALL,,,0.46153846153846156,0.013014402937938875,,,52,,,0.013014402937938875
,23,PRE_ORDER,frozen rule,group:po_preorder_price_band=10-20,,,6,69,oc_price_return_10,,56,IS,,,0.6521739130434783,0.1274059444131811,,,23,,,0.08828257121129784
,23,PRE_ORDER,frozen rule,group:po_preorder_price_band=20-40,,,6,63,oc_price_return_10,,46,IS,,,0.47619047619047616,0.01196678884123114,,,23,,,0.015578549949805764
,24,PRE_ORDER,frozen rule,group:po_preorder_price_band=40-80,,,6,60,oc_price_return_10,,41,IS,,,0.43333333333333335,-0.009002976157005878,,,24,,,-0.022670508622500078
,7,PRE_ORDER,frozen rule,group:po_preorder_price_band=OUTSIDE_10_80,,,4,8,oc_price_return_10,,8,IS,,,0.625,0.22496447237857842,,,7,,,0.241995676214848
,27,PRE_ORDER,frozen rule,group:po_preorder_price_band=10-20,,,6,77,oc_price_return_10,,61,OOS,,,0.7142857142857143,0.14116084976946291,,,27,,,0.11519637049601841
,26,PRE_ORDER,frozen rule,group:po_preorder_price_band=20-40,,,6,68,oc_price_return_10,,48,OOS,,,0.6176470588235294,0.06259017683540634,,,26,,,0.04565531704522233
,23,PRE_ORDER,frozen rule,group:po_preorder_price_band=40-80,,,6,57,oc_price_return_10,,40,OOS,,,0.43859649122807015,0.02131122118183759,,,23,,,0.03097029756648237
,11,PRE_ORDER,frozen rule,group:po_preorder_price_band=OUTSIDE_10_80,,,5,13,oc_price_return_10,,12,OOS,,,0.23076923076923078,0.014227380122418488,,,11,,,0.03569739999678254
,50,PRE_ORDER,frozen rule,group:po_preorder_price_band=10-20,,,12,146,oc_price_return_10,,108,ALL,,,0.684931506849315,0.1346602438134119,,,50,,,0.10281602282504695
,49,PRE_ORDER,frozen rule,group:po_preorder_price_band=20-40,,,12,131,oc_price_return_10,,85,ALL,,,0.549618320610687,0.03824457802904727,,,49,,,0.031537650857577815
,47,PRE_ORDER,frozen rule,group:po_preorder_price_band=40-80,,,12,117,oc_price_return_10,,70,ALL,,,0.4358974358974359,0.005765478956789656,,,47,,,0.0035792475976402682
,18,PRE_ORDER,frozen rule,group:po_preorder_price_band=OUTSIDE_10_80,,,9,21,oc_price_return_10,,20,ALL,,,0.38095238095238093,0.09450817717238418,,,18,,,0.11592450741491911
