config,config_name,footnote,month,month_end_equity,monthly_pnl,monthly_return_pct,prior_month_end_equity,reporting_standard,view
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-09,102901.12,2901.12,2.9011,100000.0,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-10,116067.82,13166.7,12.7955,102901.12,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-11,127967.47,11899.65,10.2523,116067.82,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-12,113196.77,-14770.7,-11.5425,127967.47,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-01,125123.05,11926.28,10.5359,113196.77,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-02,125576.61,453.56,0.3625,125123.05,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-03,145087.62,19511.01,15.5371,125576.61,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-04,146565.29,1477.67,1.0185,145087.62,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-05,151652.13,5086.84,3.4707,146565.29,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-06,193935.58,42283.45,27.8819,151652.13,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-07,207272.18,13336.6,6.8768,193935.58,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C2R,"Off-high substitution, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-08,218743.81,11471.63,5.5346,207272.18,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-09,104340.91,4340.91,4.3409,100000.0,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-10,117771.26,13430.35,12.8716,104340.91,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-11,131421.52,13650.26,11.5905,117771.26,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-12,110541.09,-20880.43,-15.8881,131421.52,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-01,130136.58,19595.49,17.7269,110541.09,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-02,127374.08,-2762.5,-2.1228,130136.58,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-03,159946.62,32572.54,25.5723,127374.08,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-04,164524.36,4577.74,2.862,159946.62,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-05,174450.57,9926.21,6.0333,164524.36,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-06,265850.17,91399.6,52.3928,174450.57,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-07,308678.4,42828.23,16.1099,265850.17,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-08,363431.51,54753.11,17.7379,308678.4,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-09,104275.16,4275.16,4.2752,100000.0,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-10,117727.01,13451.85,12.9003,104275.16,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-11,129259.15,11532.14,9.7957,117727.01,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-12,112951.77,-16307.38,-12.616,129259.15,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-01,130129.31,17177.54,15.2079,112951.77,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-02,129636.78,-492.53,-0.3785,130129.31,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-03,154317.21,24680.43,19.0381,129636.78,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-04,157140.59,2823.38,1.8296,154317.21,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-05,162906.71,5766.12,3.6694,157140.59,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-06,209496.21,46589.5,28.5989,162906.71,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-07,225600.22,16104.01,7.687,209496.21,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3,Combined reallocation and substitution,"Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-08,242528.65,16928.43,7.5037,225600.22,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-09,104979.38,4979.38,4.9794,100000.0,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-10,120295.07,15315.69,14.5892,104979.38,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-11,135236.1,14941.03,12.4203,120295.07,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-12,113780.81,-21455.29,-15.8651,135236.1,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-01,133970.04,20189.23,17.744,113780.81,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-02,131097.81,-2872.23,-2.1439,133970.04,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-03,164597.51,33499.7,25.5532,131097.81,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-04,169345.75,4748.24,2.8848,164597.51,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-05,185545.67,16199.92,9.5662,169345.75,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-06,282750.71,97205.04,52.3887,185545.67,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-07,328279.31,45528.6,16.102,282750.71,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-08,384350.83,56071.52,17.0804,328279.31,cg_lab_monthly_account_reporting_v1,EQUITY_SCALED
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-09,104919.68,4919.68,4.9197,100000.0,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-10,119839.34,14919.66,14.2201,104919.68,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-11,132080.66,12241.32,10.2148,119839.34,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2025-12,115773.28,-16307.38,-12.3465,132080.66,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-01,132950.82,17177.54,14.8372,115773.28,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-02,132458.29,-492.53,-0.3705,132950.82,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-03,157138.71,24680.42,18.6326,132458.29,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-04,159962.09,2823.38,1.7967,157138.71,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-05,168948.78,8986.69,5.618,159962.09,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-06,215538.28,46589.5,27.5761,168948.78,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-07,231642.3,16104.02,7.4715,215538.28,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
C3R,"Combined, evidence-affected cohorts reverted","Modeled P&L includes the lab's stated commission/spread assumptions; broker-specific locate/HTB charges, dividends, financing, forced-close effects, taxes and other execution items are excluded. Historical fills and availability are modeled, not broker execution guarantees.",2026-08,247999.17,16356.87,7.0613,231642.3,cg_lab_monthly_account_reporting_v1,FIXED_DOLLAR
